STATEA,COUNTYA,AJWME001,AJXCE001,AJXCE002,AJXCE003,AJXCE004,AJXCE005,AJXCE006,AJXCE007,AJXCE008,AJXCE009,AJXCE010,AJXCE011,AJXCE012,AJXCE013,AJXCE014,AJXCE015,AJXCE016,AJXCE017,AJXCE018,AJXCE019,AJXCE020,AJXCE021
31,93,6405,3309,2806,2527,279,231,15,12,6,15,11,11,0,0,0,0,0,0,13,124,3,352
31,95,7188,3493,3059,2804,255,198,44,8,4,1,5,5,0,0,0,0,16,0,1,175,5,232
31,97,5197,2098,1874,1655,219,179,23,16,0,1,2,0,2,0,0,0,0,5,0,78,15,124
31,99,6552,3366,3042,2699,343,229,52,44,13,5,0,0,0,0,0,0,0,0,26,137,6,155
31,101,8099,4085,3508,3318,190,161,3,7,19,0,50,47,0,0,0,3,0,0,0,163,112,252
31,103,792,456,289,262,27,22,3,2,0,0,0,0,0,0,0,0,0,0,10,55,0,102
31,105,3667,1692,1473,1310,163,127,34,2,0,0,8,8,0,0,0,0,0,0,9,81,6,115
31,107,8460,4153,3609,3274,335,203,64,68,0,0,2,2,0,0,0,0,0,0,7,230,13,292
31,109,310094,167569,151243,136169,15074,11588,2290,791,284,121,2099,1992,11,54,0,42,87,228,1931,5335,645,6001
31,111,35433,16950,15742,14383,1359,1069,210,51,21,8,93,87,0,0,4,2,0,18,30,520,102,445
31,113,886,432,360,309,51,47,0,0,4,0,3,0,0,0,3,0,0,0,0,25,3,41
31,115,585,275,169,158,11,10,1,0,0,0,0,0,0,0,0,0,0,0,0,12,2,92
31,117,454,220,125,106,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,20,11,64
31,119,35164,18134,16573,14748,1825,1356,208,146,115,0,74,61,13,0,0,0,148,20,90,329,142,758
31,121,7803,3905,3570,3278,292,190,27,27,48,0,13,0,0,13,0,0,6,0,1,73,24,218
31,123,4841,2318,1954,1673,281,231,38,5,7,0,5,5,0,0,0,0,0,7,0,98,16,238
31,125,3554,1726,1523,1376,147,108,17,19,3,0,0,0,0,0,0,0,0,0,0,74,8,121
31,127,7004,3307,2979,2616,363,310,51,0,0,2,0,0,0,0,0,0,0,0,7,192,0,129
31,129,4275,2212,1953,1693,260,197,33,30,0,0,0,0,0,0,0,0,0,0,0,71,4,184
31,131,15896,7999,7180,6428,752,608,103,41,0,0,3,3,0,0,0,0,0,0,0,295,16,505
31,133,2676,1196,1004,826,178,115,13,24,26,0,0,0,0,0,0,0,0,0,2,47,3,140
31,135,2907,1467,1272,1137,135,114,9,12,0,0,1,1,0,0,0,0,0,0,6,27,2,159
31,137,9120,4662,4326,3868,458,368,52,35,3,0,0,0,0,0,0,0,0,15,10,123,7,181
31,139,7157,3655,3220,2928,292,209,67,16,0,0,0,0,0,0,0,0,0,4,14,123,27,267
31,141,33063,17402,15988,13949,2039,1523,375,125,7,9,9,9,0,0,0,0,0,9,35,524,123,714
31,143,5255,2598,2301,2060,241,154,59,4,24,0,6,0,0,0,6,0,0,0,5,93,26,167
31,145,10806,5592,5109,4791,318,233,47,19,19,0,7,7,0,0,0,0,0,0,9,149,78,240
31,147,8009,3937,3640,3197,443,267,126,39,11,0,0,0,0,0,0,0,0,3,0,104,40,150
31,149,1350,744,583,530,53,31,19,3,0,0,0,0,0,0,0,0,0,0,0,52,4,105
31,151,14288,6847,6185,5456,729,502,140,44,43,0,11,11,0,0,0,0,0,0,11,325,34,281
31,153,178351,95783,90764,83919,6845,4805,1068,514,399,59,174,139,19,16,0,0,57,127,103,662,403,3493
31,155,21024,10819,9972,9093,879,723,96,39,10,11,5,5,0,0,0,0,0,6,14,262,93,467
31,157,36255,17182,16141,14384,1757,1332,278,84,18,45,35,35,0,0,0,0,0,44,46,258,84,574
31,159,17127,8791,7797,7129,668,483,131,54,0,0,9,9,0,0,0,0,0,21,42,438,15,469
31,161,5234,2583,2155,1794,361,287,38,2,34,0,0,0,0,0,0,0,0,4,16,199,6,203
31,163,3042,1468,1321,1166,155,136,4,15,0,0,0,0,0,0,0,0,0,2,2,60,20,63
31,165,1266,654,401,342,59,47,8,4,0,0,0,0,0,0,0,0,0,0,1,99,4,149
31,167,5992,3118,2862,2591,271,225,38,8,0,0,0,0,0,0,0,0,0,2,10,62,9,173
31,169,5098,2549,2241,2086,155,118,17,17,3,0,2,2,0,0,0,0,0,0,10,141,8,147
31,171,645,349,255,229,26,14,12,0,0,0,0,0,0,0,0,0,0,0,0,34,0,60
31,173,7140,2552,2221,1942,279,215,22,19,10,13,34,34,0,0,0,0,0,0,3,135,24,135
31,175,4224,2136,1865,1644,221,131,19,16,48,7,0,0,0,0,0,0,0,0,0,97,5,169
31,177,20219,10228,9309,8858,451,411,23,17,0,0,17,17,0,0,0,0,6,13,0,352,66,465
31,179,9367,5093,4489,4107,382,255,92,3,32,0,0,0,0,0,0,0,0,0,0,241,8,355
31,181,3571,1656,1488,1261,227,198,18,0,7,4,4,4,0,0,0,0,0,1,0,52,3,108
31,183,822,450,331,313,18,12,0,6,0,0,0,0,0,0,0,0,0,0,0,17,1,101
31,185,13799,6699,5993,5360,633,485,96,47,3,2,11,11,0,0,0,0,0,1,24,240,11,419
32,1,24010,10026,9246,8278,968,712,193,23,40,0,0,0,0,0,0,0,0,30,79,290,59,322
32,3,2141574,989494,876136,779226,96910,75769,12506,4868,2792,975,37131,36632,159,247,39,54,797,3496,3179,15126,15832,37797
32,5,47828,20478,18250,15959,2291,1973,228,49,27,14,30,28,0,0,0,2,17,57,73,338,59,1654
32,7,52252,25818,19696,16101,3595,1855,556,368,387,429,3612,3612,0,0,0,0,8,12,156,1333,202,799
32,9,981,381,293,247,46,30,5,11,0,0,0,0,0,0,0,0,0,0,10,38,0,40
32,11,1830,961,676,543,133,83,31,13,6,0,74,74,0,0,0,0,0,0,0,168,0,43
32,13,16904,8472,6587,5534,1053,430,203,137,227,56,1051,1046,0,0,0,5,0,0,9,304,90,431
32,15,5746,2581,2093,1520,573,311,22,126,102,12,259,259,0,0,0,0,0,0,19,136,23,51
32,17,5174,1767,1571,1454,117,60,57,0,0,0,0,0,0,0,0,0,0,0,24,26,0,146
32,19,53155,21716,20387,17342,3045,2363,447,131,75,29,84,45,39,0,0,0,0,144,47,307,132,615
32,21,4448,1704,1406,1315,91,79,5,0,7,0,0,0,0,0,0,0,0,0,15,190,5,88
32,23,43705,14613,13141,11412,1729,1095,309,186,61,78,186,186,0,0,0,0,0,111,23,486,158,508
32,27,6611,1946,1686,1481,205,164,10,0,0,31,17,17,0,0,0,0,0,0,0,120,14,109
32,29,3941,1670,1443,1328,115,115,0,0,0,0,27,27,0,0,0,0,0,13,0,132,0,55
32,31,450486,222085,198073,172685,25388,18721,4211,1037,916,503,3945,3902,6,23,6,8,114,515,1384,5834,2150,10070
32,33,9737,3595,3082,2821,261,171,16,8,66,0,59,59,0,0,0,0,0,0,0,354,21,79
32,510,54467,24643,22710,19712,2998,2378,413,156,51,0,99,99,0,0,0,0,0,57,224,568,254,731
33,1,60640,30332,27449,24421,3028,2488,365,108,50,17,23,23,0,0,0,0,70,9,76,621,499,1585
33,3,47840,22901,20518,18636,1882,1542,148,161,0,31,17,3,0,0,14,0,0,37,64,512,179,1574
33,5,76263,39435,33579,30582,2997,2442,456,21,41,37,134,75,0,41,13,5,4,75,283,1323,407,3630
33,7,32038,14151,12394,10928,1466,1208,138,91,9,20,22,15,0,2,0,5,0,25,26,367,390,927
33,9,89811,45405,37969,33905,4064,3251,476,238,72,27,572,533,0,39,0,0,4,31,408,3027,883,2511
33,11,411087,219983,197302,178980,18322,14174,2638,1059,217,234,1940,1558,72,47,222,41,296,364,348,4498,1195,14040
33,13,149452,77829,69028,62907,6121,4899,796,238,131,57,277,246,0,8,18,5,116,148,122,2027,594,5517
33,15,305129,169829,152119,141879,10240,8387,1216,370,153,114,1377,941,72,59,305,0,83,104,306,2980,1224,11636
33,17,128237,66373,58237,52485,5752,4640,559,241,259,53,1369,1269,14,0,82,4,31,158,172,3038,584,2784
33,19,43125,20799,18878,16930,1948,1679,242,27,0,0,75,64,3,8,0,0,0,26,28,610,124,1058
34,1,268539,124850,106212,96394,9818,7600,942,724,370,182,7720,7240,12,69,374,25,180,109,472,4217,2357,3583
34,3,929999,464960,353368,319491,33877,25725,5041,1747,676,688,70871,51307,212,3879,13888,1585,709,143,910,12742,4443,21774
34,5,446367,222233,200501,184412,16089,12411,2057,596,540,485,7885,2286,45,1800,3690,64,148,308,407,2736,1392,8856
34,7,507367,242412,207670,185538,22132,16820,3787,935,354,236,17803,6649,160,7305,3686,3,682,168,560,4762,2184,8583
34,9,93705,41535,35991,33374,2617,2089,373,68,30,57,708,590,0,24,94,0,24,18,700,2069,308,1717
34,11,153400,61704,56634,49878,6756,4844,1032,524,190,166,1145,1058,16,17,37,17,173,8,151,1321,938,1334
34,13,793555,366088,251712,223349,28363,19756,3961,2138,1667,841,78513,44403,216,9089,24738,67,1299,124,445,15828,3919,14248
34,15,290852,144686,132577,123129,9448,7520,1088,411,269,160,3215,1708,50,888,546,23,109,115,339,1624,1142,5565
34,17,668631,345277,154397,128431,25966,18241,3468,2056,1058,1143,145233,70349,2493,58422,8982,4987,1752,175,1437,27523,4199,10561
34,19,125051,64737,55354,51868,3486,2852,441,128,46,19,1734,949,37,113,635,0,167,57,148,1279,221,5777
34,21,368762,176477,145157,125718,19439,13745,3243,1170,486,795,13335,4384,136,588,8216,11,899,31,847,6640,753,8815
34,23,826698,397812,324358,288710,35648,24391,5742,2310,2026,1179,38458,16081,116,1667,20419,175,2182,160,995,9360,4876,17423
34,25,623387,309570,255338,233771,21567,15991,2949,1374,655,598,25362,13794,38,701,7463,3366,2393,155,1864,5172,2084,17202
34,27,494383,256536,220496,204020,16476,12499,2029,1258,394,296,13991,5131,44,687,8074,55,615,239,332,4930,1206,14727
34,29,591939,249760,224507,206066,18441,13721,2765,997,628,330,4487,3524,0,284,583,96,1159,76,960,3784,2099,12688
34,31,504041,234560,194395,167608,26787,16979,3482,2677,2207,1442,20121,17234,55,321,2501,10,372,137,650,8004,3178,7703
34,33,63336,28899,26840,24322,2518,2116,250,71,63,18,262,251,0,0,11,0,0,51,86,491,341,828
34,35,330176,170127,146689,133168,13521,10353,2211,354,394,209,8944,3192,45,472,5202,33,225,46,300,3201,541,10181
34,37,142298,73746,67074,61771,5303,4158,646,302,144,53,1313,1026,0,51,220,16,51,64,31,845,287,4081
34,39,553066,273296,208417,186708,21709,15241,3121,1360,1351,636,32780,14433,243,2334,15636,134,892,68,700,7766,12386,10287
34,41,106293,53853,48538,43800,4738,3678,642,121,222,75,669,549,0,17,95,8,148,53,226,1369,353,2497
35,1,677692,313630,280684,252196,28488,21169,4543,1396,922,458,5898,5370,29,26,439,34,104,1077,3393,5692,2296,14486
35,3,3539,814,486,453,33,33,0,0,0,0,0,0,0,0,0,0,0,0,0,142,89,97
35,5,65459,26337,24585,21764,2821,1898,371,345,184,23,294,294,0,0,0,0,0,61,17,408,192,780
35,6,26978,9283,7830,7026,804,533,134,94,43,0,31,31,0,0,0,0,0,5,22,287,477,631
35,7,12353,4688,4287,3512,775,664,53,44,0,14,5,5,0,0,0,0,0,0,17,150,23,206
35,9,50199,22687,21487,19108,2379,1675,350,286,54,14,23,23,0,0,0,0,0,127,102,390,280,278
35,11,2060,742,611,547,64,60,0,0,4,0,0,0,0,0,0,0,0,0,8,38,26,59
35,13,215338,88427,80832,71823,9009,6401,1417,364,504,323,487,464,0,13,10,0,0,192,650,2001,510,3755
35,15,57437,25991,24865,22508,2357,1582,442,205,126,2,171,171,0,0,0,0,0,84,38,276,115,442
35,17,28061,10409,9317,8523,794,574,188,32,0,0,72,72,0,0,0,0,0,0,92,294,50,584
35,19,4382,1284,1212,1080,132,106,26,0,0,0,0,0,0,0,0,0,0,0,13,38,0,21
35,21,459,145,105,93,12,2,2,0,8,0,0,0,0,0,0,0,0,0,1,9,0,30
35,23,4371,1562,1349,1235,114,77,24,13,0,0,0,0,0,0,0,0,0,0,29,61,16,107
35,25,70126,28416,27186,24070,3116,1910,501,502,192,11,50,20,30,0,0,0,0,23,38,359,158,602
35,27,19482,6951,6152,5324,828,751,38,39,0,0,7,7,0,0,0,0,0,0,7,187,40,558
35,28,18356,9392,8130,7241,889,827,13,0,27,22,338,338,0,0,0,0,0,70,236,338,45,235
35,29,24264,7516,6836,6098,738,405,197,76,11,49,51,51,0,0,0,0,0,4,0,154,89,382
35,31,72849,23198,19550,16975,2575,1794,372,132,255,22,192,162,0,0,30,0,0,11,32,1023,276,2114
35,33,4563,1399,1216,920,296,294,2,0,0,0,0,0,0,0,0,0,0,0,0,57,0,126
35,35,65745,25810,23766,20657,3109,2332,505,70,122,80,193,187,6,0,0,0,0,139,107,655,113,837
35,37,8373,2835,2538,2146,392,215,41,136,0,0,7,7,0,0,0,0,0,12,28,59,3,188
35,39,39307,,,,,,,,,,,,,,,,,,,,,
35,41,19117,8164,7310,6417,893,697,50,94,2,50,25,25,0,0,0,0,0,27,25,381,251,145
35,43,140769,59697,54664,47138,7526,6300,808,110,91,217,452,136,0,0,316,0,0,81,96,834,405,3165
35,45,127455,49882,46885,41442,5443,4005,827,400,122,89,161,149,12,0,0,0,0,76,95,875,294,1496
35,47,28034,9612,8179,7202,977,824,87,20,0,46,50,50,0,0,0,0,0,0,71,375,29,908
35,49,148917,69944,61061,55140,5921,4556,923,284,126,32,853,788,0,27,38,0,62,85,347,1432,358,5746
35,51,11135,3553,3140,2759,381,310,54,0,17,0,5,5,0,0,0,0,0,59,19,82,97,151
35,53,17000,5528,4502,3659,843,662,57,81,43,0,16,16,0,0,0,0,0,36,191,426,121,236
35,55,32888,13339,10746,8860,1886,1563,148,132,33,10,177,177,0,0,0,0,0,2,74,525,175,1640
35,57,15595,5613,4824,4461,363,349,0,5,9,0,3,3,0,0,0,0,0,0,0,97,27,662
35,59,4175,1570,1395,1219,176,157,11,8,0,0,20,20,0,0,0,0,0,0,37,49,17,52
35,61,75956,28772,26496,23483,3013,2334,523,156,0,0,234,47,0,6,173,8,22,98,0,229,333,1360
36,1,307426,156817,132053,118857,13196,10824,1553,362,278,179,9504,9199,16,131,117,41,421,145,828,7596,963,5307
36,3,47025,19556,16350,14794,1556,1154,214,95,85,8,98,88,0,10,0,0,11,14,49,2263,183,588
36,5,1437872,578100,160062,135160,24902,18020,3329,1596,823,1134,346240,90336,2094,242483,11287,40,5153,324,2056,42710,3297,18258
36,7,194402,85248,75930,68861,7069,5685,800,410,128,46,2803,2636,0,148,9,10,89,63,227,3231,306,2599
36,9,77686,32863,29879,27241,2638,2228,259,102,21,28,108,97,0,4,0,7,79,22,129,1432,210,1004
36,11,77868,35534,32111,29689,2422,2091,252,41,10,28,238,235,3,0,0,0,75,44,25,1452,366,1223
36,13,129656,54603,49159,44197,4962,4190,459,168,83,62,207,166,0,10,31,0,125,43,176,2376,439,2078
36,15,85740,36614,33648,30354,3294,2605,456,121,21,91,712,694,0,0,18,0,78,62,101,1133,92,788
36,17,48348,21472,19138,16594,2544,2103,367,60,7,7,52,39,0,11,2,0,2,71,52,1047,64,1046
36,19,80794,35085,31570,28162,3408,2621,548,105,80,54,227,130,0,10,3,84,271,20,77,1358,607,955
36,21,60919,28634,24324,21863,2461,2041,270,78,21,51,714,134,7,365,208,0,48,13,100,1279,178,1978
36,23,48123,22775,20189,17841,2348,1978,280,22,22,46,129,107,0,22,0,0,27,24,129,1224,85,968
36,25,45502,19766,16393,14734,1659,1280,231,103,29,16,235,140,3,90,2,0,0,12,100,1356,327,1343
36,27,293894,140804,117168,106680,10488,8483,1117,353,357,178,7956,1764,93,691,5408,0,306,29,320,5835,795,8395
36,29,919866,438586,391784,357843,33941,27686,3714,1291,837,413,16600,15481,154,871,67,27,472,188,1819,11993,2307,13423
36,31,37751,16833,14731,13273,1458,1072,288,80,3,15,91,50,0,16,11,14,13,21,96,508,323,1050
36,33,50692,19633,17337,15297,2040,1542,364,85,22,27,195,179,5,2,0,9,5,23,35,748,199,1091
36,35,53743,23793,22147,19821,2326,2034,230,27,14,21,140,132,0,8,0,0,111,5,25,585,383,397
36,37,58112,29126,26814,24349,2465,1923,400,87,25,30,101,76,1,20,0,4,0,26,177,935,345,728
36,39,47617,19895,17747,16113,1634,1330,157,45,64,38,224,26,0,155,43,0,8,18,19,541,375,963
36,41,4575,1914,1672,1579,93,49,40,1,2,1,7,7,0,0,0,0,0,3,7,72,89,64
36,43,62505,28014,24851,22374,2477,1913,282,172,92,18,291,263,0,28,0,0,64,44,5,1394,189,1176
36,45,114448,53089,45951,41107,4844,3972,579,200,44,49,232,226,0,1,0,5,387,51,185,2916,630,2737
36,47,2600747,1189261,270106,220529,49577,34293,7515,3726,2633,1410,729737,98078,1893,619033,8774,1959,6704,1007,20375,103348,5866,52118
36,49,26719,11574,10303,9089,1214,908,139,136,23,8,32,23,0,9,0,0,0,38,5,561,71,564
36,51,63907,28187,24995,22955,2040,1683,241,31,72,13,170,138,0,20,0,12,2,11,111,1740,88,1070
36,53,71359,32969,28832,26551,2281,1822,276,73,18,92,176,150,0,18,8,0,70,5,108,1716,247,1815
36,55,744248,357749,317186,290477,26709,21881,2719,1110,474,525,10773,10434,38,210,91,0,289,385,1821,10842,1884,14569
36,57,49426,21083,18441,16710,1731,1521,146,5,22,37,196,163,0,20,13,0,204,41,10,991,320,880
36,59,1356564,671593,507787,460779,47008,36599,6261,2706,936,506,113180,17741,188,11022,84127,102,1536,279,1798,16269,3546,27198
36,61,1632480,879881,69923,53211,16712,9946,2905,1367,849,1645,521777,54929,3100,449973,13034,741,22446,851,19012,178492,6886,60494
36,63,211704,99049,92000,85716,6284,5083,814,300,53,34,959,780,16,32,102,29,151,115,323,1954,854,2693
36,65,230782,100180,90323,82118,8205,6086,1280,294,379,166,1059,981,12,41,7,18,145,105,145,3536,378,4489
36,67,464242,217428,190931,173798,17133,14484,1520,495,360,274,6685,6536,62,84,0,3,111,121,803,8613,1124,9040
36,69,109472,53524,48608,44544,4064,3071,367,315,213,98,342,273,7,26,0,36,60,32,103,1706,194,2479
36,71,378227,174767,146241,129950,16291,12328,2396,694,475,398,9518,6043,72,497,2906,0,1796,91,221,6506,1301,9093
36,73,41175,17681,16034,14120,1914,1526,224,97,48,19,121,121,0,0,0,0,166,27,33,466,270,564
36,75,119104,52200,47371,42859,4512,3758,540,151,31,32,439,431,3,5,0,0,249,147,90,2062,193,1649
36,77,60244,27411,22774,20340,2434,2049,199,171,2,13,463,401,0,26,36,0,143,0,125,2268,220,1418
36,79,99070,49707,42170,38017,4153,3555,364,147,87,0,4057,167,0,344,3546,0,125,26,95,599,76,2559
36,81,2298513,1098078,426687,356384,70303,47027,9442,7067,4379,2388,563428,115835,1585,422403,23040,565,5037,947,5511,62728,5317,28423
36,83,159431,79183,70570,64306,6264,5390,655,151,51,17,2475,2321,2,85,62,5,108,98,140,2682,332,2778
36,85,474101,208212,133533,117782,15751,11191,3069,1009,363,119,61905,45595,146,6463,1687,8014,325,77,480,5329,1262,5301
36,87,323686,144796,117860,102231,15629,10350,2509,1624,957,189,12380,8546,28,478,3244,84,1632,90,160,4705,739,7230
36,89,109558,43471,38019,33613,4406,3394,586,277,68,81,222,220,1,1,0,0,122,26,89,2695,155,2143
36,91,227377,118245,107249,98330,8919,7318,1006,303,230,62,932,789,23,45,71,4,193,43,159,2097,518,7054
36,93,154883,72355,63943,59122,4821,3726,729,191,134,41,2876,2787,7,0,82,0,359,98,95,2016,657,2311
36,95,31364,13997,12226,11049,1177,953,186,19,19,0,178,110,4,15,46,3,0,19,46,814,51,663
36,97,17992,8351,7493,6466,1027,795,49,92,31,60,65,65,0,0,0,0,0,3,33,204,50,503
36,99,34612,15213,13579,12176,1403,1205,104,24,38,32,111,106,0,5,0,0,0,16,65,567,226,649
36,101,96927,42118,38133,33899,4234,2990,612,478,107,47,181,166,0,0,15,0,62,43,195,1633,404,1467
36,103,1487901,731739,638924,582496,56428,43738,7407,3088,1415,780,46736,7197,121,3533,35623,262,1691,318,1547,10196,4938,27389
36,105,75211,32161,28737,26376,2361,1877,200,89,133,62,699,486,0,113,100,0,285,10,31,661,138,1600
36,107,49045,22616,21219,19045,2174,1782,270,76,22,24,136,114,0,15,7,0,9,38,34,433,112,635
36,109,102962,48599,34515,29798,4717,3941,601,77,39,59,3141,3062,0,53,26,0,54,163,773,6686,145,3122
36,111,179303,84712,71792,65433,6359,5311,586,191,227,44,2094,1084,4,496,504,6,211,50,286,3674,694,5911
36,113,64480,31194,28261,25496,2765,2297,237,103,119,9,327,303,0,4,20,0,126,54,260,948,95,1123
36,115,61828,27834,25250,22663,2587,2173,348,35,0,31,282,281,0,1,0,0,32,33,68,850,132,1187
36,117,90856,42850,39628,36198,3430,2947,328,107,1,47,270,270,0,0,0,0,7,76,93,822,405,1549
36,119,968815,468771,307592,269955,37637,30115,4993,1469,694,366,106155,24144,180,12942,68837,52,3315,132,1014,22487,2603,25473
36,121,40565,18120,16504,15090,1414,1176,138,35,31,34,94,94,0,0,0,0,4,8,42,730,125,613
36,123,25009,10958,8460,7442,1018,649,214,84,54,17,37,23,0,0,14,0,46,3,277,834,107,1194
37,1,160576,74286,70249,63521,6728,5232,984,275,157,80,130,130,0,0,0,0,0,111,77,967,514,2238
37,3,37119,15828,14714,13561,1153,932,185,36,0,0,0,0,0,0,0,0,0,44,0,179,428,463
37,5,10973,4404,4057,3572,485,357,89,35,4,0,7,7,0,0,0,0,0,0,11,73,11,245
37,7,25306,10201,9813,8897,916,699,128,41,24,24,0,0,0,0,0,0,0,8,0,199,42,139
37,9,26786,12134,11088,9350,1738,1257,256,98,56,71,6,6,0,0,0,0,0,0,0,187,232,621
37,11,17501,6578,5887,5049,838,643,97,9,79,10,42,42,0,0,0,0,0,0,0,320,92,237
37,13,47243,18718,17321,16267,1054,708,257,61,1,27,30,21,0,0,0,9,0,0,26,294,136,911
37,15,19644,7357,6827,6035,792,570,111,62,8,41,70,66,4,0,0,0,15,0,0,124,72,249
37,17,33778,12477,11856,10700,1156,880,111,60,52,53,57,57,0,0,0,0,0,0,14,182,67,301
37,19,126860,49652,44891,39599,5292,4157,673,258,161,43,237,85,0,30,0,122,42,18,54,506,622,3282
37,21,254474,122804,106156,96252,9904,7522,1639,381,213,149,812,752,18,13,0,29,35,262,376,2661,625,11877
37,23,89712,37453,35656,32377,3279,2793,326,120,11,29,103,103,0,0,0,0,0,15,13,300,337,1029
37,25,201448,97925,90398,80947,9451,7981,840,363,195,72,776,706,0,34,36,0,178,50,24,533,492,5474
37,27,81779,35291,32775,29470,3305,2748,392,71,68,26,20,20,0,0,0,0,0,61,21,227,776,1411
37,29,10447,4565,4410,4171,239,177,0,34,2,26,2,2,0,0,0,0,0,0,0,51,63,39
37,31,68920,30454,27634,24448,3186,2437,384,207,99,59,116,105,0,7,0,4,33,151,138,341,468,1573
37,33,22746,9484,9029,7980,1049,816,174,0,48,11,0,0,0,0,0,0,0,33,42,90,48,242
37,35,156729,71148,66402,60601,5801,4707,768,142,104,80,167,158,0,9,0,0,83,62,63,682,1481,2208
37,37,69791,30887,27349,24471,2878,2153,599,90,22,14,221,221,0,0,0,0,0,55,16,614,182,2450
37,39,27668,10143,9087,8237,850,671,101,38,9,31,0,0,0,0,0,0,4,5,6,259,176,606
37,41,14205,5277,4734,4219,515,404,103,0,8,0,34,34,0,0,0,0,0,12,46,190,60,201
37,43,10813,4377,4061,3700,361,328,30,2,0,1,0,0,0,0,0,0,0,0,0,100,64,152
37,45,97159,38750,36900,32999,3901,3003,691,139,58,10,71,71,0,0,0,0,47,50,8,625,235,814
37,47,56293,19403,18632,16536,2096,1442,485,55,48,66,49,49,0,0,0,0,17,9,35,156,146,359
37,49,103082,46729,42940,37407,5533,3860,1050,325,127,171,77,67,10,0,0,0,138,36,175,1380,580,1403
37,51,332106,151311,134798,121066,13732,11158,1297,449,271,557,828,804,0,16,8,0,279,269,202,8562,1368,5005
37,53,25796,12161,11207,10227,980,811,60,97,0,12,29,0,0,0,0,29,0,5,30,175,97,618
37,55,35741,17657,15573,13724,1849,1501,130,91,123,4,6,6,0,0,0,0,0,11,142,446,210,1269
37,57,164664,72470,68274,61187,7087,5580,1022,274,106,105,330,320,0,0,0,10,11,121,8,887,483,2356
37,59,41991,18772,17437,15526,1911,1597,244,8,23,39,38,38,0,0,0,0,0,0,21,251,298,727
37,61,59062,23885,22605,19097,3508,2162,494,378,411,63,13,13,0,0,0,0,0,10,3,413,274,567
37,63,306457,154861,134974,119308,15666,11871,2434,825,284,252,5209,5152,0,57,0,0,242,246,890,3633,1569,8098
37,65,53332,21183,18964,17185,1779,1291,309,103,54,22,160,160,0,0,0,0,38,2,0,481,1037,501
37,67,371573,167413,153180,140053,13127,10278,1812,581,270,186,1702,1685,0,0,17,0,203,169,281,2524,1095,8259
37,69,64902,29099,26978,24073,2905,2262,314,22,194,113,61,61,0,0,0,0,11,63,5,450,146,1385
37,71,216585,96713,91229,82716,8513,6907,1230,226,58,92,431,418,0,13,0,0,99,155,100,805,647,3247
37,73,11563,5111,4965,4371,594,282,40,9,35,228,0,0,0,0,0,0,0,0,0,22,28,96
37,75,8557,3163,2871,2428,443,292,82,62,5,2,1,1,0,0,0,0,0,0,0,74,46,171
37,77,58874,25718,24087,21818,2269,1746,325,123,33,42,18,18,0,0,0,0,23,32,17,237,178,1126
37,79,21008,7858,7488,6460,1028,624,99,145,80,80,11,11,0,0,0,0,0,4,6,228,4,117
37,81,523582,244962,223772,203006,20766,16137,2714,1084,379,452,2277,2243,0,23,0,11,349,211,453,3563,1129,13208
37,83,51737,18758,17832,15769,2063,1852,177,15,13,6,17,9,0,0,8,0,5,6,29,287,218,364
37,85,130361,54038,51253,46790,4463,3358,630,275,113,87,96,29,54,8,0,5,0,113,39,494,405,1638
37,87,60433,25840,23996,21573,2423,1892,410,102,16,3,45,45,0,0,0,0,159,26,58,461,192,903
37,89,113625,50965,46318,40680,5638,4209,985,233,160,51,90,78,0,0,0,12,0,106,83,886,303,3179
37,91,24153,9064,8408,7516,892,577,146,38,11,120,26,26,0,0,0,0,6,0,34,338,113,139
37,93,53239,21319,19993,17838,2155,1649,235,164,70,37,68,38,30,0,0,0,17,46,4,144,300,747
37,95,5393,1967,1662,1598,64,52,12,0,0,0,18,18,0,0,0,0,0,0,11,42,45,189
37,97,172525,81658,75194,68341,6853,5776,644,251,50,132,321,310,0,11,0,0,127,81,51,549,694,4641
37,99,42256,17963,16067,14208,1859,1233,282,269,50,25,85,85,0,0,0,0,40,35,19,812,113,792
37,101,191172,87640,80831,72422,8409,6320,1241,457,265,126,203,103,29,40,31,0,0,37,92,595,554,5328
37,103,9695,3713,3447,3090,357,283,30,4,19,21,1,1,0,0,0,0,0,0,0,68,41,156
37,105,60125,26302,25080,21961,3119,2393,398,237,76,15,75,68,0,7,0,0,10,58,0,265,112,702
37,107,57227,22903,21646,18118,3528,2790,273,66,251,148,120,105,0,0,0,15,0,42,117,467,93,418
37,109,81441,37521,35336,32075,3261,2655,398,137,43,28,69,69,0,0,0,0,0,46,2,117,332,1619
37,111,45109,18207,17316,15061,2255,1966,250,37,2,0,1,1,0,0,0,0,0,51,0,137,104,598
37,113,34410,13668,12416,11234,1182,747,202,180,42,11,25,25,0,0,0,0,0,15,6,314,336,556
37,115,21405,9328,8215,7318,897,713,77,33,5,69,0,0,0,0,0,0,0,0,0,167,74,872
37,117,23054,9160,8707,7846,861,581,77,18,72,113,15,15,0,0,0,0,31,7,0,145,46,209
37,119,1054314,542690,469931,419815,50116,35841,8203,3692,1580,800,16382,12957,620,1812,993,0,981,500,904,10563,4490,38939
37,121,15040,6119,5841,5097,744,512,138,0,94,0,3,3,0,0,0,0,0,0,0,91,61,123
